Year,Season,ProvinceName,DistrictName,CropName,Avg_Area_ha,Total_Production_Kg,Avg_Yield_Kg_per_Ha,Num_Observations
2022,SeasonA,Western Province,Karongi,Irish potatoes,0.03380010649561882,4319.14,1085.8538818359375,129
2022,SeasonA,Western Province,Karongi,Maize,0.03943915292620659,11068.11,1466.5439453125,204
2022,SeasonA,Western Province,Karongi,Tomatoes,0.028744058683514595,542.06,526.176513671875,41
2022,SeasonA,Western Province,Ngororero,Beans,0.05966132506728172,112666.72,8665.9365234375,198
2022,SeasonA,Western Province,Ngororero,Cassava,0.04190731421113014,349.06,403.0982360839844,27
2022,SeasonA,Western Province,Ngororero,Irish potatoes,0.06582921743392944,4868.08,871.9033203125,93
2022,SeasonA,Western Province,Ngororero,Maize,0.0672793760895729,14712.63,1386.0384521484375,175
2022,SeasonA,Western Province,Ngororero,Tomatoes,0.05210128799080849,622.75,652.7364501953125,29
2022,SeasonA,Western Province,Nyabihu,Beans,0.2191641628742218,422512.82,12256.548828125,165
2022,SeasonA,Western Province,Nyabihu,Cassava,0.03185390681028366,567.1,503.7727966308594,34
2022,SeasonA,Western Province,Nyabihu,Irish potatoes,0.06504551321268082,8997.36,783.3381958007812,210
2022,SeasonA,Western Province,Nyabihu,Maize,0.06977216899394989,7646.2,1677.18701171875,62
2022,SeasonA,Western Province,Nyabihu,Tomatoes,0.030795196071267128,421.34000000000003,807.764892578125,18
2022,SeasonA,Western Province,Nyamasheke,Beans,0.05711327865719795,15808.9,4439.0908203125,62
2022,SeasonA,Western Province,Nyamasheke,Cassava,0.10467158257961273,17013.72,595.0985107421875,323
2022,SeasonA,Western Province,Nyamasheke,Irish potatoes,0.06550630182027817,2612.59,495.67034912109375,84
2022,SeasonA,Western Province,Nyamasheke,Maize,0.11114057898521423,66406.93,1461.037841796875,349
2022,SeasonA,Western Province,Nyamasheke,Tomatoes,0.07101748138666153,2381.17,614.1853637695312,49
2022,SeasonA,Western Province,Rubavu,Beans,0.11333339661359787,457182.88,11580.169921875,300
2022,SeasonA,Western Province,Rubavu,Cassava,0.031070243567228317,134.05,409.3340148925781,11
2022,SeasonA,Western Province,Rubavu,Irish potatoes,0.0568685419857502,8574.35,663.8914794921875,225
2022,SeasonA,Western Province,Rubavu,Maize,0.05545710399746895,6772.83,1329.4761962890625,96
2022,SeasonA,Western Province,Rubavu,Tomatoes,0.027169009670615196,3.0,110.419921875,1
2022,SeasonA,Western Province,Rusizi,Beans,0.05689796060323715,58348.26,5423.1611328125,202
2022,SeasonA,Western Province,Rusizi,Cassava,0.07426600158214569,1672.75,377.4001770019531,65
2022,SeasonA,Western Province,Rusizi,Irish potatoes,0.0682530328631401,11243.9,711.7488403320312,249
2022,SeasonA,Western Province,Rusizi,Maize,0.05999549850821495,7269.11,939.1732788085938,136
2022,SeasonA,Western Province,Rusizi,Tomatoes,0.039328593760728836,351.79,235.4127197265625,49
2022,SeasonA,Western Province,Rutsiro,Beans,0.07967459410429001,20047.510000000002,4431.52880859375,62
2022,SeasonA,Western Province,Rutsiro,Cassava,0.05941164493560791,2391.43,531.5358276367188,79
2022,SeasonA,Western Province,Rutsiro,Irish potatoes,0.06334727257490158,6789.17,747.4155883789062,161
2022,SeasonA,Western Province,Rutsiro,Maize,0.04421452805399895,11361.22,1530.390869140625,185
2022,SeasonA,Western Province,Rutsiro,Tomatoes,0.04100467637181282,1083.83,473.3149108886719,56
2022,SeasonB,Eastern Province,Bugesera,Beans,0.09467481076717377,36909.7,4053.48486328125,148
2022,SeasonB,Eastern Province,Bugesera,Cassava,0.14462490379810333,29541.98,612.777099609375,314
2022,SeasonB,Eastern Province,Bugesera,Irish potatoes,0.08188798278570175,760.6,919.83984375,16
2022,SeasonB,Eastern Province,Bugesera,Maize,0.09791815280914307,25308.440000000002,979.437255859375,211
2022,SeasonB,Eastern Province,Bugesera,Tomatoes,0.08254197239875793,591.3,372.9622497558594,27
2022,SeasonB,Eastern Province,Gatsibo,Beans,0.41932448744773865,92167.29,4326.7568359375,39
2022,SeasonB,Eastern Province,Gatsibo,Cassava,0.4652998447418213,186623.88,832.930419921875,392
2022,SeasonB,Eastern Province,Gatsibo,Irish potatoes,0.14339278638362885,5441.13,1064.1890869140625,25
2022,SeasonB,Eastern Province,Gatsibo,Maize,0.6623707413673401,743560.05,1812.0836181640625,355
2022,SeasonB,Eastern Province,Gatsibo,Tomatoes,2.466688871383667,163180.26,742.8190307617188,71
2022,SeasonB,Eastern Province,Kayonza,Beans,0.076524518430233,63386.41,5566.72998046875,127
2022,SeasonB,Eastern Province,Kayonza,Cassava,0.19473540782928467,36019.62,622.0184936523438,329
2022,SeasonB,Eastern Province,Kayonza,Irish potatoes,0.07770440727472305,1915.28,554.8478393554688,49
2022,SeasonB,Eastern Province,Kayonza,Maize,0.9131175875663757,577933.51,1552.6463623046875,300
2022,SeasonB,Eastern Province,Kayonza,Tomatoes,4.28351354598999,159232.08,596.3960571289062,56
2022,SeasonB,Eastern Province,Kirehe,Beans,0.38322243094444275,484818.58999999997,3847.89599609375,148
2022,SeasonB,Eastern Province,Kirehe,Cassava,0.31704220175743103,57026.92,617.1715698242188,301
2022,SeasonB,Eastern Province,Kirehe,Irish potatoes,0.06798135489225388,286.0,889.1487426757812,6
2022,SeasonB,Eastern Province,Kirehe,Maize,0.7893096804618835,1226790.07,1193.993408203125,307
2022,SeasonB,Eastern Province,Kirehe,Tomatoes,2.7267534732818604,71936.32,509.27532958984375,20
2022,SeasonB,Eastern Province,Ngoma,Beans,0.0833982303738594,24018.06,3421.455322265625,81
2022,SeasonB,Eastern Province,Ngoma,Cassava,0.4868972897529602,188222.76,581.175537109375,272
2022,SeasonB,Eastern Province,Ngoma,Irish potatoes,0.14286303520202637,10793.0,545.7909545898438,143
2022,SeasonB,Eastern Province,Ngoma,Maize,10.33949089050293,3756335.55,964.8864135742188,67
2022,SeasonB,Eastern Province,Ngoma,Tomatoes,13.562980651855469,177946.67,415.5254821777344,29
2022,SeasonB,Eastern Province,Nyagatare,Beans,0.049255747348070145,21956.49,5999.70361328125,77
2022,SeasonB,Eastern Province,Nyagatare,Cassava,0.2458697259426117,44516.52,840.5584716796875,283
2022,SeasonB,Eastern Province,Nyagatare,Irish potatoes,0.11622589081525803,4693.24,831.9818725585938,54
2022,SeasonB,Eastern Province,Nyagatare,Maize,0.18001236021518707,61430.67,1257.5447998046875,110
2022,SeasonB,Eastern Province,Nyagatare,Tomatoes,0.18678969144821167,2573.14,569.7383422851562,44
2022,SeasonB,Eastern Province,Rwamagana,Beans,0.11397015303373337,34774.340000000004,3789.96533203125,74
2022,SeasonB,Eastern Province,Rwamagana,Cassava,0.16860949993133545,53509.840000000004,680.1605224609375,436
2022,SeasonB,Eastern Province,Rwamagana,Irish potatoes,0.11903116852045059,534.01,962.8824462890625,5
2022,SeasonB,Eastern Province,Rwamagana,Maize,0.13356678187847137,85190.58,1302.958740234375,364
2022,SeasonB,Eastern Province,Rwamagana,Tomatoes,0.2277756631374359,4971.43,277.32244873046875,57
2022,SeasonB,Kigali City,Gasabo,Beans,0.04440763592720032,17618.829999999998,4497.921875,85
2022,SeasonB,Kigali City,Gasabo,Cassava,0.06440551578998566,5826.51,824.0196533203125,113
2022,SeasonB,Kigali City,Gasabo,Irish potatoes,0.05658646672964096,274.65,487.47943115234375,13
2022,SeasonB,Kigali City,Gasabo,Maize,0.025114862248301506,2292.79,1071.5447998046875,103
2022,SeasonB,Kigali City,Gasabo,Tomatoes,0.03258499503135681,703.83,632.4591674804688,29
2022,SeasonB,Kigali City,Kicukiro,Beans,0.1096128448843956,31286.91,9840.013671875,30
2022,SeasonB,Kigali City,Kicukiro,Cassava,0.1256520003080368,8782.09,730.5276489257812,104
2022,SeasonB,Kigali City,Kicukiro,Irish potatoes,0.05636521801352501,73.0,546.2948608398438,3
2022,SeasonB,Kigali City,Kicukiro,Maize,0.07054965198040009,10324.960000000001,823.0442504882812,103
2022,SeasonB,Kigali City,Kicukiro,Tomatoes,1.8596972227096558,37880.04,449.8251037597656,25
2022,SeasonB,Kigali City,Nyarugenge,Beans,0.04163039103150368,3964.5,4416.52294921875,23
2022,SeasonB,Kigali City,Nyarugenge,Cassava,0.0752737894654274,5742.6,731.6013793945312,125
2022,SeasonB,Kigali City,Nyarugenge,Irish potatoes,0.05330291762948036,194.56,849.567626953125,4
2022,SeasonB,Kigali City,Nyarugenge,Maize,0.023303046822547913,1623.6,910.80859375,94
2022,SeasonB,Kigali City,Nyarugenge,Tomatoes,0.04000444337725639,464.48,556.9795532226562,22
2022,SeasonB,Northern Province,Burera,Beans,0.058980852365493774,65832.14,6080.50439453125,168
2022,SeasonB,Northern Province,Burera,Cassava,0.1493368148803711,4414.29,562.4739990234375,67
2022,SeasonB,Northern Province,Burera,Irish potatoes,0.09729970991611481,16593.66,953.2845458984375,146
2022,SeasonB,Northern Province,Burera,Maize,0.029336143285036087,1134.48,899.6668701171875,52
2022,SeasonB,Northern Province,Burera,Tomatoes,0.013675540685653687,145.29000000000002,507.1297912597656,22
2022,SeasonB,Northern Province,Gakenke,Beans,0.05113682150840759,95121.29000000001,8720.935546875,207
2022,SeasonB,Northern Province,Gakenke,Cassava,0.027885867282748222,691.69,742.0550537109375,39
2022,SeasonB,Northern Province,Gakenke,Irish potatoes,0.06558048725128174,16363.51,1004.591064453125,255
2022,SeasonB,Northern Province,Gakenke,Maize,0.029294559732079506,2091.5,936.4412841796875,77
2022,SeasonB,Northern Province,Gakenke,Tomatoes,0.04159567132592201,732.65,474.0467834472656,44
2022,SeasonB,Northern Province,Gicumbi,Beans,0.07746423035860062,162862.88,9520.9404296875,198
2022,SeasonB,Northern Province,Gicumbi,Cassava,0.025392048060894012,271.53,896.6013793945312,12
2022,SeasonB,Northern Province,Gicumbi,Irish potatoes,0.03465263172984123,8977.24,1400.294677734375,184
2022,SeasonB,Northern Province,Gicumbi,Maize,0.03559110686182976,5381.38,1443.546142578125,124
2022,SeasonB,Northern Province,Gicumbi,Tomatoes,0.008279622532427311,8.8,627.0469970703125,2
2022,SeasonB,Northern Province,Musanze,Beans,0.06845799088478088,78388.48,7959.72998046875,132
2022,SeasonB,Northern Province,Musanze,Cassava,0.0861562117934227,575.94,743.308837890625,9
2022,SeasonB,Northern Province,Musanze,Irish potatoes,0.06894451379776001,16548.75,1236.4000244140625,200
2022,SeasonB,Northern Province,Musanze,Maize,0.055545613169670105,2408.26,902.2002563476562,59
2022,SeasonB,Northern Province,Rulindo,Beans,0.07533904165029526,133761.63,6624.1748046875,223
2022,SeasonB,Northern Province,Rulindo,Cassava,0.12241367995738983,3247.12,679.6307373046875,40
2022,SeasonB,Northern Province,Rulindo,Irish potatoes,0.05076015368103981,10084.87,1067.4376220703125,197
2022,SeasonB,Northern Province,Rulindo,Maize,0.028399089351296425,2809.04,931.2068481445312,109
2022,SeasonB,Northern Province,Rulindo,Tomatoes,0.023485157638788223,86.7,468.3542785644531,8
2022,SeasonB,Southern Province,Gisagara,Beans,0.06724829226732254,17284.98,4648.24609375,55
2022,SeasonB,Southern Province,Gisagara,Cassava,0.08684059232473373,9913.18,574.2271728515625,220
2022,SeasonB,Southern Province,Gisagara,Irish potatoes,0.04481996223330498,1446.3,717.4268188476562,46
2022,SeasonB,Southern Province,Gisagara,Maize,1.894756555557251,646871.72,854.9984130859375,93
2022,SeasonB,Southern Province,Gisagara,Tomatoes,0.49231621623039246,63506.62,453.5077209472656,121
2022,SeasonB,Southern Province,Huye,Beans,0.05273474380373955,33540.62,7300.67919921875,83
2022,SeasonB,Southern Province,Huye,Cassava,0.05444888398051262,3737.28,574.515380859375,134
2022,SeasonB,Southern Province,Huye,Irish potatoes,0.0342988483607769,1959.99,577.8319091796875,106
2022,SeasonB,Southern Province,Huye,Maize,0.6448646783828735,41336.62,1254.9525146484375,64
2022,SeasonB,Southern Province,Huye,Tomatoes,0.04535025730729103,1935.45,407.6412353515625,118
2022,SeasonB,Southern Province,Kamonyi,Beans,0.05135245993733406,22586.47,4698.7353515625,97
2022,SeasonB,Southern Province,Kamonyi,Cassava,0.14551208913326263,13302.38,534.1646728515625,204
2022,SeasonB,Southern Province,Kamonyi,Irish potatoes,0.05350441858172417,1286.8700000000001,467.5139465332031,56
2022,SeasonB,Southern Province,Kamonyi,Maize,0.3664627969264984,169322.21,855.298828125,147
2022,SeasonB,Southern Province,Kamonyi,Tomatoes,0.044414862990379333,3386.4500000000003,435.9137878417969,169
2022,SeasonB,Southern Province,Muhanga,Beans,0.1266113817691803,83033.59,6654.44384765625,120
2022,SeasonB,Southern Province,Muhanga,Cassava,0.1428767591714859,4115.58,507.4686279296875,67
2022,SeasonB,Southern Province,Muhanga,Irish potatoes,0.08106636255979538,4209.75,467.4644775390625,113
2022,SeasonB,Southern Province,Muhanga,Maize,0.4866810142993927,68781.53,1465.5430908203125,24
2022,SeasonB,Southern Province,Muhanga,Tomatoes,0.039144907146692276,1229.96,456.11138916015625,77
2022,SeasonB,Southern Province,Nyamagabe,Beans,0.12130432575941086,156077.75,6198.16357421875,149
2022,SeasonB,Southern Province,Nyamagabe,Cassava,0.06690407544374466,199.82,535.3342895507812,7
2022,SeasonB,Southern Province,Nyamagabe,Irish potatoes,0.039813242852687836,2439.31,488.2427673339844,138
2022,SeasonB,Southern Province,Nyamagabe,Maize,0.1510893851518631,2071.3,1232.048095703125,31
2022,SeasonB,Southern Province,Nyamagabe,Tomatoes,0.033090993762016296,504.5,482.2808837890625,41
2022,SeasonB,Southern Province,Nyanza,Beans,0.17555463314056396,121209.17,7699.81103515625,76
2022,SeasonB,Southern Province,Nyanza,Cassava,0.09220745414495468,9338.09,518.9442749023438,234
2022,SeasonB,Southern Province,Nyanza,Irish potatoes,0.04610588401556015,1865.88,664.044921875,73
2022,SeasonB,Southern Province,Nyanza,Maize,0.0293817650526762,6034.89,1107.736572265625,153
2022,SeasonB,Southern Province,Nyanza,Tomatoes,0.028014080598950386,1350.51,461.21728515625,112
2022,SeasonB,Southern Province,Nyaruguru,Beans,0.8593161702156067,2211216.0,7305.82080078125,131
2022,SeasonB,Southern Province,Nyaruguru,Cassava,0.03283700719475746,360.85,473.8752746582031,25
2022,SeasonB,Southern Province,Nyaruguru,Irish potatoes,0.09018357843160629,16997.33,731.4475708007812,123
2022,SeasonB,Southern Province,Nyaruguru,Maize,0.03159227967262268,324.0,1431.8114013671875,8
2022,SeasonB,Southern Province,Nyaruguru,Tomatoes,0.0588420033454895,589.68,397.8717956542969,37
2022,SeasonB,Southern Province,Ruhango,Beans,0.037752628326416016,9733.84,3313.8232421875,87
2022,SeasonB,Southern Province,Ruhango,Cassava,0.07072566449642181,8569.53,598.0718383789062,192
2022,SeasonB,Southern Province,Ruhango,Irish potatoes,0.05843212828040123,3542.27,583.6921997070312,110
2022,SeasonB,Southern Province,Ruhango,Maize,1.0306564569473267,172106.46,1012.9874267578125,46
2022,SeasonB,Southern Province,Ruhango,Tomatoes,0.02810809388756752,3374.44,647.3630981445312,181
2022,SeasonB,Western Province,Karongi,Beans,0.038618262857198715,31689.05,7801.06494140625,108
2022,SeasonB,Western Province,Karongi,Cassava,0.0526898056268692,1778.8,700.5117797851562,50
2022,SeasonB,Western Province,Karongi,Irish potatoes,0.03371822461485863,5152.47,1135.185546875,145
2022,SeasonB,Western Province,Karongi,Maize,0.022573398426175117,739.6,1495.97021484375,24
2022,SeasonB,Western Province,Karongi,Tomatoes,0.030820176005363464,597.89,480.4015808105469,49
2022,SeasonB,Western Province,Ngororero,Beans,0.08217883110046387,58671.62,5204.06005859375,141
2022,SeasonB,Western Province,Ngororero,Cassava,0.027240706607699394,474.53,848.12255859375,19
2022,SeasonB,Western Province,Ngororero,Irish potatoes,0.05618036538362503,4098.86,840.52880859375,93
2022,SeasonB,Western Province,Ngororero,Maize,0.049419526010751724,2415.62,1321.3740234375,38
2022,SeasonB,Western Province,Ngororero,Tomatoes,0.04410815238952637,583.96,421.5115966796875,43
2022,SeasonB,Western Province,Nyabihu,Beans,0.18395648896694183,401623.85,8982.583984375,166
2022,SeasonB,Western Province,Nyabihu,Cassava,0.06806543469429016,867.08,512.0813598632812,23
2022,SeasonB,Western Province,Nyabihu,Irish potatoes,0.04475940018892288,3780.7400000000002,895.473388671875,114
2022,SeasonB,Western Province,Nyabihu,Maize,0.07503295689821243,9332.82,1618.3333740234375,78
2022,SeasonB,Western Province,Nyabihu,Tomatoes,0.026617582887411118,680.58,867.06494140625,32
2022,SeasonB,Western Province,Nyamasheke,Beans,0.06467939168214798,33432.23,7574.1767578125,67
2022,SeasonB,Western Province,Nyamasheke,Cassava,0.18578027188777924,16671.33,738.3060913085938,200
2022,SeasonB,Western Province,Nyamasheke,Irish potatoes,0.051092758774757385,3417.46,837.86474609375,90
2022,SeasonB,Western Province,Nyamasheke,Maize,0.16925261914730072,8549.91,1184.0521240234375,51
2022,SeasonB,Western Province,Nyamasheke,Tomatoes,0.051038723438978195,1857.3500000000001,541.2426147460938,67
2022,SeasonB,Western Province,Rubavu,Beans,0.11648324131965637,412724.75,8705.9189453125,273
2022,SeasonB,Western Province,Rubavu,Cassava,0.006102934945374727,12.0,701.3986206054688,3
2022,SeasonB,Western Province,Rubavu,Irish potatoes,0.039694126695394516,3771.2,1309.8077392578125,83
2022,SeasonB,Western Province,Rubavu,Maize,0.07321232557296753,8788.55,1430.736572265625,92
2022,SeasonB,Western Province,Rubavu,Tomatoes,0.011941477656364441,43.300000000000004,527.3800048828125,8
2022,SeasonB,Western Province,Rusizi,Beans,0.07215481996536255,71219.17,5478.56591796875,163
2022,SeasonB,Western Province,Rusizi,Cassava,0.055630236864089966,610.37,560.0874633789062,21
2022,SeasonB,Western Province,Rusizi,Irish potatoes,0.03315971419215202,4552.44,1026.5931396484375,142
2022,SeasonB,Western Province,Rusizi,Maize,0.03834100440144539,4427.8,1147.0257568359375,99
2022,SeasonB,Western Province,Rusizi,Tomatoes,0.030949993059039116,523.34,349.28948974609375,58
2022,SeasonB,Western Province,Rutsiro,Beans,0.06910017877817154,40368.14,7652.4990234375,77
2022,SeasonB,Western Province,Rutsiro,Cassava,0.045894552022218704,1252.75,636.5388793945312,44
2022,SeasonB,Western Province,Rutsiro,Irish potatoes,0.04772305488586426,5595.61,846.1528930664062,139
2022,SeasonB,Western Province,Rutsiro,Maize,0.031409718096256256,1013.64,867.8339233398438,30
2022,SeasonB,Western Province,Rutsiro,Tomatoes,0.05631765350699425,1259.22,464.0859680175781,64
2023,SeasonA,Eastern Province,Bugesera,Beans,0.1912289559841156,75722.74,6081.44970703125,101
2023,SeasonA,Eastern Province,Bugesera,Cassava,0.21163415908813477,26191.11,496.3751525878906,301
2023,SeasonA,Eastern Province,Bugesera,Irish potatoes,0.04011556878685951,41.29,180.6190948486328,7
2023,SeasonA,Eastern Province,Bugesera,Maize,0.41814568638801575,275074.94,1102.537353515625,431
2023,SeasonA,Eastern Province,Bugesera,Tomatoes,0.30620500445365906,989.18,317.1504211425781,24
2023,SeasonA,Eastern Province,Gatsibo,Beans,0.17964071035385132,71138.0,5934.6376953125,52
2023,SeasonA,Eastern Province,Gatsibo,Cassava,0.3280572295188904,75676.85,729.5698852539062,327
2023,SeasonA,Eastern Province,Gatsibo,Irish potatoes,0.2003214806318283,4309.6,1158.6781005859375,29
2023,SeasonA,Eastern Province,Gatsibo,Maize,2.778977155685425,6720966.84,3033.415771484375,475
2023,SeasonA,Eastern Province,Gatsibo,Tomatoes,1.9734445810317993,148574.88999999998,792.872314453125,57
2023,SeasonA,Eastern Province,Kayonza,Beans,0.10277557373046875,72221.42,6109.8203125,121
2023,SeasonA,Eastern Province,Kayonza,Cassava,0.15721175074577332,35268.17,660.255126953125,336
2023,SeasonA,Eastern Province,Kayonza,Irish potatoes,0.0817379355430603,3327.82,905.365966796875,42
2023,SeasonA,Eastern Province,Kayonza,Maize,2.0780582427978516,3839654.12,1526.3883056640625,438
2023,SeasonA,Eastern Province,Kayonza,Tomatoes,2.5981688499450684,133524.29,481.6196594238281,42
2023,SeasonA,Eastern Province,Kirehe,Beans,0.1251632273197174,66926.23,3672.243408203125,130
2023,SeasonA,Eastern Province,Kirehe,Cassava,0.30395790934562683,51639.99,583.271728515625,291
2023,SeasonA,Eastern Province,Kirehe,Irish potatoes,0.11862973868846893,494.5,664.1659545898438,8
2023,SeasonA,Eastern Province,Kirehe,Maize,0.9700623154640198,1763070.22,1582.0091552734375,417
2023,SeasonA,Eastern Province,Kirehe,Tomatoes,0.42198917269706726,18523.92,385.1182861328125,30
2023,SeasonA,Eastern Province,Ngoma,Beans,0.21420226991176605,346226.26,4361.6015625,133
2023,SeasonA,Eastern Province,Ngoma,Cassava,0.28115713596343994,84217.9,699.68017578125,370
2023,SeasonA,Eastern Province,Ngoma,Irish potatoes,0.08817799389362335,1424.0,585.0682373046875,31
2023,SeasonA,Eastern Province,Ngoma,Maize,1.5424524545669556,5269740.82,1881.5784912109375,561
2023,SeasonA,Eastern Province,Ngoma,Tomatoes,18.77079200744629,1281487.5,374.9665832519531,32
2023,SeasonA,Eastern Province,Nyagatare,Beans,0.06384336948394775,17826.38,4533.3154296875,78
2023,SeasonA,Eastern Province,Nyagatare,Cassava,0.13687074184417725,32046.93,639.6046142578125,334
2023,SeasonA,Eastern Province,Nyagatare,Irish potatoes,0.09455563127994537,2691.0,819.6884155273438,36
2023,SeasonA,Eastern Province,Nyagatare,Maize,0.22753775119781494,207289.53,1637.645751953125,436
2023,SeasonA,Eastern Province,Nyagatare,Tomatoes,0.28207388520240784,17540.52,579.7236328125,67
2023,SeasonA,Eastern Province,Rwamagana,Beans,0.1215595006942749,74762.78,5980.35009765625,97
2023,SeasonA,Eastern Province,Rwamagana,Cassava,0.32798057794570923,16086.76,412.4061584472656,129
2023,SeasonA,Eastern Province,Rwamagana,Irish potatoes,0.20106565952301025,1004.5,609.45751953125,5
2023,SeasonA,Eastern Province,Rwamagana,Maize,0.32832467555999756,124547.03,873.3406372070312,293
2023,SeasonA,Eastern Province,Rwamagana,Tomatoes,0.05707324668765068,210.5,182.85874938964844,25
2023,SeasonA,Kigali City,Gasabo,Beans,0.07001420110464096,30903.85,6198.8251953125,71
2023,SeasonA,Kigali City,Gasabo,Cassava,0.08913914859294891,11231.65,590.4790649414062,211
2023,SeasonA,Kigali City,Gasabo,Irish potatoes,0.0417170487344265,615.79,868.7048950195312,20
2023,SeasonA,Kigali City,Gasabo,Maize,0.10193809121847153,47401.03,1001.6785278320312,199
2023,SeasonA,Kigali City,Gasabo,Tomatoes,0.04706570506095886,1443.43,443.9090881347656,47
2023,SeasonA,Kigali City,Kicukiro,Beans,0.09983891248703003,24155.25,6404.36767578125,39
2023,SeasonA,Kigali City,Kicukiro,Cassava,0.14923302829265594,3894.15,393.8193054199219,70
2023,SeasonA,Kigali City,Kicukiro,Maize,0.30311354994773865,183638.5,1124.6983642578125,141
2023,SeasonA,Kigali City,Kicukiro,Tomatoes,0.0871453583240509,724.0,272.15167236328125,25
2023,SeasonA,Kigali City,Nyarugenge,Beans,0.07112801820039749,6592.75,4446.44921875,23
2023,SeasonA,Kigali City,Nyarugenge,Cassava,0.11802320182323456,3496.37,414.5008850097656,80
2023,SeasonA,Kigali City,Nyarugenge,Irish potatoes,0.061191998422145844,30.0,490.2601623535156,1
2023,SeasonA,Kigali City,Nyarugenge,Maize,0.04839732497930527,10189.17,1194.8719482421875,103
2023,SeasonA,Kigali City,Nyarugenge,Tomatoes,0.0408758781850338,174.5,327.42706298828125,15
2023,SeasonA,Northern Province,Burera,Beans,0.10321491211652756,269317.04,5528.697265625,188
2023,SeasonA,Northern Province,Burera,Cassava,0.0937415212392807,4310.1,458.5024108886719,108
2023,SeasonA,Northern Province,Burera,Irish potatoes,0.13096261024475098,11544.33,577.9749145507812,133
2023,SeasonA,Northern Province,Burera,Maize,0.05688656121492386,16158.0,1215.4036865234375,170
2023,SeasonA,Northern Province,Burera,Tomatoes,0.0362083800137043,228.0,422.2261047363281,21
2023,SeasonA,Northern Province,Gakenke,Beans,0.051845427602529526,35108.33,5202.53662109375,147
2023,SeasonA,Northern Province,Gakenke,Cassava,0.047357626259326935,894.45,469.3585510253906,43
2023,SeasonA,Northern Province,Gakenke,Irish potatoes,0.07179851084947586,7498.26,608.9826049804688,185
2023,SeasonA,Northern Province,Gakenke,Maize,0.060654714703559875,23441.34,1312.091552734375,288
2023,SeasonA,Northern Province,Gakenke,Tomatoes,0.02090204320847988,172.5,311.8016357421875,30
2023,SeasonA,Northern Province,Gicumbi,Beans,0.22678521275520325,474275.45,10138.7177734375,140
2023,SeasonA,Northern Province,Gicumbi,Cassava,0.10191691666841507,829.0,859.8876953125,11
2023,SeasonA,Northern Province,Gicumbi,Irish potatoes,0.04846375808119774,8109.7300000000005,939.019775390625,196
2023,SeasonA,Northern Province,Gicumbi,Maize,0.03743815794587135,15156.8,1662.238037109375,262
2023,SeasonA,Northern Province,Gicumbi,Tomatoes,0.008553550578653812,27.5,518.7256469726562,6
2023,SeasonA,Northern Province,Musanze,Beans,0.04378272593021393,109976.68000000001,9958.5302734375,245
2023,SeasonA,Northern Province,Musanze,Cassava,0.030257880687713623,713.24,778.2457885742188,30
2023,SeasonA,Northern Province,Musanze,Irish potatoes,0.07094738632440567,17122.48,1244.448486328125,217
2023,SeasonA,Northern Province,Musanze,Maize,0.048658378422260284,23304.55,1637.8447265625,304
2023,SeasonA,Northern Province,Musanze,Tomatoes,0.004098699893802404,1.0,243.97979736328125,1
2023,SeasonA,Northern Province,Rulindo,Beans,0.07236970216035843,169639.23,8969.2822265625,258
2023,SeasonA,Northern Province,Rulindo,Cassava,0.07606910914182663,4308.92,598.5550537109375,106
2023,SeasonA,Northern Province,Rulindo,Irish potatoes,0.07797493785619736,16112.43,789.6892700195312,278
2023,SeasonA,Northern Province,Rulindo,Maize,0.056364137679338455,14384.37,1645.51318359375,222
2023,SeasonA,Northern Province,Rulindo,Tomatoes,0.033869750797748566,157.5,410.2760314941406,12
2023,SeasonA,Southern Province,Gisagara,Beans,0.057484809309244156,15334.84,4621.8251953125,71
2023,SeasonA,Southern Province,Gisagara,Cassava,0.09087949991226196,9176.42,434.0989990234375,242
2023,SeasonA,Southern Province,Gisagara,Irish potatoes,0.03522941842675209,301.5,578.7540893554688,18
2023,SeasonA,Southern Province,Gisagara,Maize,4.764468193054199,4067138.38,1240.638671875,247
2023,SeasonA,Southern Province,Gisagara,Tomatoes,0.06050719693303108,808.5,289.9454040527344,70
2023,SeasonA,Southern Province,Huye,Beans,0.06339307874441147,18484.48,4072.96875,90
2023,SeasonA,Southern Province,Huye,Cassava,0.0828496441245079,5473.46,441.88031005859375,162
2023,SeasonA,Southern Province,Huye,Irish potatoes,0.03989509493112564,1215.03,405.6412658691406,86
2023,SeasonA,Southern Province,Huye,Maize,1.1904404163360596,858494.27,1106.721435546875,222
2023,SeasonA,Southern Province,Huye,Tomatoes,0.06664695590734482,4016.99,275.05291748046875,81
2023,SeasonA,Southern Province,Kamonyi,Beans,0.04298156872391701,18665.95,3746.42822265625,116
2023,SeasonA,Southern Province,Kamonyi,Cassava,0.09114710241556168,4549.46,334.47674560546875,159
2023,SeasonA,Southern Province,Kamonyi,Irish potatoes,0.053342439234256744,340.5,219.66526794433594,42
2023,SeasonA,Southern Province,Kamonyi,Maize,2.22698712348938,2106511.51,1259.4796142578125,194
2023,SeasonA,Southern Province,Kamonyi,Tomatoes,0.6390808820724487,12358.49,230.1128692626953,84
2023,SeasonA,Southern Province,Muhanga,Beans,0.041297949850559235,15701.15,4665.80322265625,99
2023,SeasonA,Southern Province,Muhanga,Cassava,0.0564391165971756,1059.2,354.8148193359375,57
2023,SeasonA,Southern Province,Muhanga,Irish potatoes,0.064083993434906,2436.76,453.460693359375,98
